Date_Ticker,Close_POLICYBZR.NS,High_POLICYBZR.NS,Low_POLICYBZR.NS,Open_POLICYBZR.NS,Volume_POLICYBZR.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-12-09,1131.25,1190.050048828125,1126.0999755859375,1190.0,427828.0,,,0.4749563584786531,-0.047488757845046,0.0519337016574585,0.0519779437154697,-0.004552507769337,Financial Services,9.0
2021-12-10,1134.75,1160.0,1120.8499755859375,1124.75,486075.0,,,0.4827519984081608,0.0030939226519337,-0.0088125137695527,0.0222515972681207,-0.0122494156546045,Financial Services,9.0
2021-12-13,1153.0,1173.949951171875,1075.6500244140625,1101.0,2879984.0,1232.145001220703,,0.5234006923263081,0.0160828376294337,-0.0450997398091934,0.018169948978209,-0.0670858417917931,Financial Services,9.0
2021-12-14,1125.6500244140625,1164.5999755859375,1100.0,1153.0,1668073.0,1228.3125,,0.4624833889695095,-0.0237207073598764,0.024297050586548,0.0346021856945721,-0.0227868554681675,Financial Services,9.0
2021-12-15,1119.550048828125,1136.050048828125,1096.25,1127.0,918448.0,1217.195001220703,,0.4488967566132933,-0.0054190693853649,0.0066544154767114,0.0147380637580885,-0.0208119760724534,Financial Services,9.0
2021-12-16,1101.8499755859375,1144.0,1093.199951171875,1120.0,864396.0,1199.8900024414063,,0.4094729286927197,-0.0158099883615876,0.0164723191144156,0.0382538688097244,-0.0078504556933557,Financial Services,9.0
2021-12-17,1083.75,1111.550048828125,1068.0999755859375,1105.0,771974.0,1187.460003662109,,0.3691583880067629,-0.0164268965712073,0.0196078431372548,0.025651717488466,-0.0144406222967128,Financial Services,9.0
2021-12-20,939.1500244140624,1074.550048828125,885.0,1058.0,2343482.0,1172.5400024414062,,0.0470871470114564,-0.1334255830089388,0.1265505749841067,0.1441729445713839,-0.0576585455000618,Financial Services,9.0
2021-12-21,955.7000122070312,1005.0,950.0,985.0,1536838.0,1159.582504272461,,0.0839493600605227,0.0176223045974942,0.0306581431607448,0.0515852120574096,-0.0059642274084187,Financial Services,9.0
2021-12-22,980.1500244140624,994.25,968.0,985.0,791622.0,1143.3975067138672,,0.1384075004714037,0.025583354499042,0.0049481971791378,0.0143855279648301,-0.0123960864269996,Financial Services,9.0
2021-12-23,979.5999755859376,991.9500122070312,973.2999877929688,991.9500122070312,327842.0,1129.345004272461,,0.1371823625834865,-0.0005611884042484,0.0126072243047032,0.0126072243047032,-0.006431184105737,Financial Services,9.0
2021-12-24,983.0499877929688,990.0,975.0,985.0,433142.0,1114.8250061035155,,0.1448666634173213,0.0035218582003002,0.0019836348418142,0.0070698461861888,-0.0081887878469351,Financial Services,9.0
2021-12-27,977.3499755859376,981.9000244140624,955.0,975.0,366675.0,1102.2025024414063,,0.1321708797716601,-0.0057982933500953,-0.0024044361228214,0.004655495924474,-0.0228679348690199,Financial Services,9.0
2021-12-28,969.7999877929688,998.0,931.0,987.0999755859376,545088.0,1089.9125030517578,,0.1153545979698993,-0.0077249582867615,0.0178387172723515,0.029078173398628,-0.0400082370399572,Financial Services,9.0
2021-12-29,961.4500122070312,980.0,952.3499755859376,961.0,466660.0,1077.272503662109,,0.0967564828018568,-0.0086099976191379,-0.0004680557504994,0.019293762085859,-0.0094649087373813,Financial Services,9.0
2021-12-30,929.0499877929688,965.2000122070312,925.0,959.0,457837.0,1063.0350006103515,,0.0245910759334882,-0.03369912528233,0.0322372451434824,0.0389107420365395,-0.0043592786676525,Financial Services,9.0
2021-12-31,950.2999877929688,970.0,942.0,942.0,519564.0,1050.020001220703,,0.0719217469340707,0.0228728273819593,-0.0087340712402249,0.0207303088078363,-0.0087340712402249,Financial Services,9.0
2022-01-03,952.2999877929688,965.5499877929688,940.8499755859376,957.9000244140624,160883.0,1040.2975006103516,,0.0763763983223608,0.0021045985748615,0.0058805383732831,0.0139136828413786,-0.0120235349719657,Financial Services,9.0
2022-01-04,965.0499877929688,972.0499877929688,955.0499877929688,958.0,359709.0,1029.020001220703,,0.1047748009227103,0.0133886382058547,-0.0073053084111133,0.0072535102725701,-0.0103621575322431,Financial Services,9.0
2022-01-05,942.7000122070312,968.0,933.0,968.0,401811.0,1016.7725006103516,,0.054994126036637,-0.0231593967863271,0.0268377930045178,0.0268377930045178,-0.0102896065359348,Financial Services,9.0
2022-01-06,890.5999755859375,946.7999877929688,885.0,942.6500244140624,964964.0,1004.7399993896483,,-0.0610496241954235,-0.0552668250201017,0.0584438022175788,0.0631035411493881,-0.0062878685599033,Financial Services,9.0
2022-01-07,894.2000122070312,900.7000122070312,885.0999755859375,894.0,351858.0,992.7125,,-0.0530311701293982,0.0040422599593327,-0.0002236772582205,0.007269067223514,-0.0101767350669492,Financial Services,9.0
2022-01-10,899.75,906.7000122070312,885.3499755859375,900.0,280299.0,980.05,,-0.0406695397159275,0.0062066514395034,0.0002778549597111,0.0077243814471033,-0.0160044728136288,Financial Services,9.0
2022-01-11,860.5499877929688,929.4000244140624,856.8499755859375,929.0,1060408.0,966.7949981689452,,-0.1279807341154481,-0.0435676712498263,0.079542168587537,0.0800070159755295,-0.0042995900987932,Financial Services,9.0
2022-01-12,871.7000122070312,892.0,860.3499755859375,862.0,679115.0,954.4024963378906,,-0.103145998247662,0.0129568584884402,-0.0111276953896927,0.0232878140515013,-0.0130205764163716,Financial Services,9.0
2022-01-13,918.1500244140624,921.0,875.0,878.0,1119049.0,945.2174987792968,,0.0003133074344102,0.0532866944551553,-0.0437292635696275,0.0031040412897187,-0.0469967034435354,Financial Services,9.0
2022-01-14,941.4000244140624,951.0,898.3499755859375,900.0,896371.0,938.1,,0.0520986298232827,0.025322659022786,-0.0439770802426209,0.0101975518769639,-0.0457298148626241,Financial Services,9.0
2022-01-17,1022.5999755859376,1052.949951171875,942.1500244140624,945.0,1856173.0,942.2724975585936,,0.232957367431724,0.086254460448325,-0.0758849769593175,0.0296792258072833,-0.0786719666463693,Financial Services,9.0
2022-01-18,998.7999877929688,1027.0,980.0999755859376,1022.5,702679.0,944.4274963378906,,0.1799470431001059,-0.0232739960504415,0.0237284866807023,0.0282338932235515,-0.0187224794108702,Financial Services,9.0
2022-01-19,929.25,999.7000122070312,923.8499755859376,999.5,962903.0,941.8824951171875,,0.0250365682613516,-0.0696335489016696,0.0755986010223297,0.0758138414926352,-0.0058111642873956,Financial Services,9.0
2022-01-20,915.4000244140624,948.5499877929688,910.0,935.9000244140624,407879.0,938.6724975585936,,-0.0058118382244886,-0.0149044665977266,0.0223945810063985,0.0362136361096616,-0.0058990870330367,Financial Services,9.0
2022-01-21,864.25,915.0,858.25,915.0,675052.0,932.7324981689452,,-0.119739601858077,-0.0558772373278043,0.0587214347700317,0.0587214347700317,-0.0069424356378362,Financial Services,9.0
2022-01-24,777.1500244140625,858.9000244140625,765.1500244140625,858.9000244140625,1403932.0,922.7225006103516,1066.8630017089845,-0.3137396154400428,-0.1007809957604136,0.1051920445626131,0.1051920445626131,-0.0154410340642368,Financial Services,9.0
2022-01-25,777.5499877929688,809.0,725.25,776.7000122070312,1869594.0,913.1100006103516,1058.3680004882813,-0.3128487667294878,0.0005146540131782,-0.0010931459060916,0.0404475759768196,-0.0672625408192973,Financial Services,9.0
2022-01-27,735.4500122070312,768.5999755859375,726.0,765.0,619828.0,901.8100006103516,1046.2390002441407,-0.406619124074926,-0.054144397462388,0.0401794646848823,0.045074393675548,-0.0128492923382684,Financial Services,9.0
2022-01-28,789.0499877929688,848.7000122070312,742.2999877929688,748.0,2854019.0,894.8100006103516,1033.0610009765626,-0.2872345212468197,0.072880514917782,-0.0520245718624096,0.0755972692945703,-0.0592484642585994,Financial Services,9.0
2022-01-31,795.0499877929688,818.6500244140625,771.0,800.0,750049.0,887.0475006103516,1022.3150012207032,-0.2738705670819493,0.0076040809743656,0.0062260389699171,0.0296837142109851,-0.0302496549427422,Financial Services,9.0
2022-02-01,862.4000244140625,874.0,802.4000244140625,807.0,2150489.0,882.5525024414062,1014.812000732422,-0.1238601000141767,0.0847117007171525,-0.0642393585873362,0.0134508061891798,-0.0695732818894173,Financial Services,9.0
2022-02-02,900.7999877929688,905.0,862.4000244140625,867.0,1016948.0,879.3400024414062,1008.5310009765624,-0.0383308749261095,0.0445268579450658,-0.0375221894438313,0.0046625358169927,-0.0426287343464437,Financial Services,9.0
2022-02-03,936.5,940.0,877.0,899.9000244140625,1199771.0,879.0300018310547,1001.1840014648436,0.0411846795439033,0.0396314528095178,-0.0390816610634676,0.003737319807795,-0.0635344367325146,Financial Services,9.0
2022-02-04,941.5999755859376,972.4000244140624,928.0,940.5,891994.0,881.5800018310547,994.8030004882812,0.0525439862059743,0.0054457827933128,-0.001168198401081,0.0327103330785016,-0.0144434748710294,Financial Services,9.0
2022-02-07,892.1500244140625,929.9000244140624,883.2999877929688,929.5,259054.0,881.4775024414063,987.177001953125,-0.0575971606133612,-0.0525169418585672,0.0418651286934255,0.0423135111438157,-0.0099198973030417,Financial Services,9.0
2022-02-08,886.9500122070312,908.3499755859376,848.0,864.0,785891.0,880.8375030517578,980.3200012207031,-0.0691792814119499,-0.0058286297872899,-0.0258752036655638,0.0241275867685664,-0.0439145517458311,Financial Services,9.0
2022-02-09,926.25,933.5,888.25,892.0,337890.0,884.1225036621094,974.5330017089844,0.0183545911789164,0.0443091349592262,-0.0369770580296896,0.0078272604588394,-0.0410256410256409,Financial Services,9.0
2022-02-10,868.0999755859375,932.0499877929688,787.2999877929688,928.0,464755.0,883.9425018310546,967.6100012207032,-0.1111644523136873,-0.0627800533485155,0.0690012971992448,0.0736666444021809,-0.0930768230219469,Financial Services,9.0
2022-02-11,778.9000244140625,840.0499877929688,774.4000244140625,840.0,8762784.0,876.9800018310547,958.912000732422,-0.3098417954752889,-0.1027530856819436,0.0784439256269131,0.0785081030455829,-0.0057773781730012,Financial Services,9.0
2022-02-14,763.9500122070312,770.0,750.0,750.0,510988.0,868.1075012207032,949.9790014648438,-0.3431403417917919,-0.0191937498246679,-0.0182603730402857,0.0079193503453065,-0.0182603730402857,Financial Services,9.0
2022-02-15,788.7000122070312,798.0,772.0,776.0,650259.0,856.4125030517578,942.8180017089844,-0.2880140308617017,0.0323974076896705,-0.0161024622929731,0.0117915400647001,-0.0211740990852774,Financial Services,9.0
2022-02-16,775.7000122070312,795.6500244140625,771.0,788.5,723133.0,845.2575042724609,934.5200024414064,-0.3169692648855874,-0.0164828195749888,0.0165012087038003,0.0257187210172515,-0.0060590590860746,Financial Services,9.0
2022-02-17,763.3499755859375,787.0999755859375,753.2999877929688,782.5999755859375,344433.0,836.9625030517578,926.0340014648438,-0.344476818775382,-0.0159211504792365,0.0252177908111204,0.0311128587929407,-0.0131656358346701,Financial Services,9.0
2022-02-18,751.5499877929688,762.0,744.0999755859375,754.0,367620.0,828.7700012207031,918.4400012207032,-0.3707592347772593,-0.0154581622720446,0.0032599457744999,0.0139046136341765,-0.0099128631867977,Financial Services,9.0
2022-02-21,727.7000122070312,757.25,718.0499877929688,748.8499755859375,402884.0,821.9425018310546,910.2990014648436,-0.4238808982045502,-0.0317343835717119,0.029064123985323,0.0406073757005267,-0.0132609925136527,Financial Services,9.0
2022-02-22,686.9000244140625,712.25,664.5499877929688,712.25,944296.0,817.4300018310547,900.977001953125,-0.5147557593366342,-0.0560670428865694,0.0369048983621183,0.0369048983621183,-0.0325375394187221,Financial Services,9.0
2022-02-23,676.3499755859375,703.5999755859375,670.0,690.0,547472.0,812.3700012207031,891.9910009765625,-0.538254154166002,-0.0153589291791398,0.0201818953305012,0.0402897922431249,-0.0093885943892233,Financial Services,9.0
2022-02-24,660.4000244140625,674.9000244140625,618.0,641.0,988597.0,808.6175018310547,882.8080004882812,-0.5737798902314781,-0.023582393357902,-0.0293761715579509,0.0219563892549292,-0.064203547617494,Financial Services,9.0
2022-02-25,666.4000244140625,695.0,653.0,675.0,1022926.0,802.4850036621094,874.0990014648437,-0.5604159360666079,0.0090854024503155,0.012905124956289,0.0429171286586975,-0.0201080791163604,Financial Services,9.0
2022-02-28,662.0499877929688,669.5499877929688,650.0499877929688,665.0,538236.0,795.8350036621093,865.6650012207032,-0.5701048844032419,-0.0065276657588939,0.0044558753287882,0.0113284497217531,-0.0181255195548052,Financial Services,9.0
2022-03-02,644.1500244140625,662.0,630.3499755859375,657.9000244140625,1308729.0,784.9225036621094,859.7650012207031,-0.6099739327613354,-0.0270371780212218,0.0213459589829363,0.0277108979420972,-0.0214236564543763,Financial Services,9.0
2022-03-03,659.5999755859375,675.5499877929688,645.4500122070312,649.0,2159350.0,772.8625030517578,853.8430004882813,-0.5755618595429316,0.0239850199275063,-0.0160703092454199,0.0241813414150939,-0.0214523406650167,Financial Services,9.0
2022-03-04,655.3499755859375,673.9000244140625,647.0999755859375,650.0,836371.0,758.8050018310547,847.3469995117188,-0.5850279937430481,-0.0064432992075608,-0.0081635397653813,0.0283055611797951,-0.012588693533747,Financial Services,9.0
2022-03-07,668.0499877929688,672.0,631.8499755859375,638.0,740376.0,745.1275024414062,841.1159997558593,-0.5567409302383716,0.0193789771574743,-0.0449816455984748,0.0059127494636754,-0.0541875800740973,Financial Services,9.0
2022-03-08,689.2999877929688,703.0,666.3499755859375,667.9000244140625,592751.0,734.9850006103516,835.2409997558593,-0.509410259237789,0.0318089969138439,-0.0310459361060277,0.019875253807702,-0.033294665042014,Financial Services,9.0
2022-03-09,708.3499755859375,720.0,688.0,699.0,429740.0,726.0549987792969,829.8609997558593,-0.4669797319533601,0.0276367156975642,-0.0131996554079123,0.0164467068759701,-0.0287287023185174,Financial Services,9.0
2022-03-10,710.9500122070312,735.0,706.2000122070312,720.0,303940.0,715.2899993896484,824.6840002441406,-0.4611886035814799,0.003670553696205,0.0127294291266337,0.0338279589001051,-0.0066812010949326,Financial Services,9.0
2022-03-11,703.0999755859375,716.0,698.5499877929688,709.7999877929688,189611.0,707.0399993896484,819.5169995117187,-0.4786731918476217,-0.0110416154248658,0.0095292453984907,0.0183473543763277,-0.006471324066221,Financial Services,9.0
2022-03-14,692.8499755859375,714.8499755859375,672.0499877929688,705.0499877929688,424118.0,702.7374969482422,814.7929992675781,-0.5015032802126085,-0.0145782966234041,0.0176084471919246,0.0317529057880023,-0.0300209114900789,Financial Services,9.0
2022-03-15,690.1500244140625,698.0,676.0,698.0,413906.0,699.0474975585937,809.59,-0.5075169508306627,-0.003896877054216,0.0113743031344555,0.0113743031344555,-0.0205028238984354,Financial Services,9.0
2022-03-16,700.75,711.3499755859375,683.0,695.4500122070312,609695.0,694.6499969482422,804.5590002441406,-0.4839073528507938,0.015358944013567,-0.0075633075889671,0.0151266151779343,-0.0253300035676061,Financial Services,9.0
2022-03-17,766.2999877929688,789.8499755859375,715.0,715.0,2177585.0,694.1799957275391,800.5840002441406,-0.3379061807886197,0.0935426154733767,-0.0669450458177854,0.0307320738198044,-0.0669450458177854,Financial Services,9.0
2022-03-21,747.5999755859375,774.5,737.25,774.5,330713.0,693.3924957275391,796.6819995117188,-0.3795571984581666,-0.0244029916545991,0.035981842285347,0.035981842285347,-0.0138442695611722,Financial Services,9.0
2022-03-22,748.9500122070312,753.7999877929688,726.0,753.7999877929688,311134.0,693.2624969482422,793.8490002441406,-0.3765502272039677,0.0018058275350205,0.0064756999891693,0.0064756999891693,-0.0306429158594996,Financial Services,9.0
2022-03-23,713.3499755859375,765.0,708.9500122070312,756.0,626050.0,692.5449951171875,790.2319995117188,-0.4558431034826348,-0.04753326128694,0.0597883589734902,0.0724048870565079,-0.0061680290593577,Financial Services,9.0
2022-03-24,720.0999755859375,727.0,714.0,724.0999755859375,254297.0,694.2049926757812,786.6389990234375,-0.4408086550471557,0.0094623960622633,0.0055547842460974,0.0095820367282306,-0.0084710120715862,Financial Services,9.0
2022-03-25,704.7000122070312,726.75,700.75,726.75,324823.0,695.6224945068359,783.5219995117187,-0.4751093891698865,-0.0213858684919069,0.031289892735933,0.031289892735933,-0.0056052393055313,Financial Services,9.0
2022-03-28,688.5999755859375,710.0,665.2999877929688,710.0,435346.0,697.0324920654297,779.8599987792969,-0.510969414412725,-0.0228466529618333,0.0310775852059144,0.0310775852059144,-0.0338367537308471,Financial Services,9.0
2022-03-29,699.0499877929688,707.5499877929688,686.0,686.0,326037.0,698.664990234375,775.477998046875,-0.4876938337198748,0.0151757371152086,-0.0186681754107027,0.0121593593425788,-0.0186681754107027,Financial Services,9.0
2022-03-30,717.9500122070312,725.0,699.0,706.0,447070.0,701.4599914550781,771.0089978027344,-0.4455973237224645,0.0270367280510702,-0.0166446298542374,0.0098196081525183,-0.0263946122777789,Financial Services,9.0
2022-03-31,694.2999877929688,723.5999755859375,687.0,715.2000122070312,276699.0,703.9674896240234,764.442998046875,-0.4982736307670638,-0.0329410460504911,0.0301022969631603,0.042200760921957,-0.0105141695539615,Financial Services,9.0
2022-04-01,728.25,734.4500122070312,693.0,693.0,287005.0,707.3999908447265,759.0319982910156,-0.4226558962618048,0.0488981892610297,-0.0484037075180227,0.0085135766660229,-0.0484037075180227,Financial Services,9.0
2022-04-04,766.9000244140625,795.4000244140625,743.25,745.0,856091.0,712.9774932861328,755.7849987792969,-0.3365697038050296,0.0530724674412118,-0.0285565572002619,0.0371626015030772,-0.0308384713276439,Financial Services,9.0
2022-04-05,816.2000122070312,820.0,774.2999877929688,774.7999877929688,1213074.0,720.3849945068359,753.8009985351563,-0.2267625742727126,0.0642847649283041,-0.0507228911968715,0.0046557066112917,-0.0513354861399272,Financial Services,9.0
2022-04-06,765.5499877929688,825.0499877929688,758.8499755859375,825.0,1034792.0,724.1974945068359,751.8269982910156,-0.3395766750592285,-0.0620558976434013,0.0776566039513915,0.0777219005274034,-0.0087518938199541,Financial Services,9.0
2022-04-07,749.9000244140625,779.7999877929688,745.25,768.0,302095.0,726.2749969482422,751.2819982910156,-0.3744342406054955,-0.0204427713780312,0.0241365181979824,0.0398719327983336,-0.0062008591314499,Financial Services,9.0
2022-04-08,764.6500244140625,776.0,741.0,755.2000122070312,303194.0,728.9599975585937,751.0239990234375,-0.341581186616856,0.0196692885982034,-0.0123586110054368,0.0148433599994124,-0.030929214227365,Financial Services,9.0
2022-04-11,777.6500244140625,788.0,745.0,763.0,330552.0,732.6875,751.8679992675782,-0.3126259525929702,0.0170012418556602,-0.0188388400361729,0.0133092975773208,-0.0419854991178884,Financial Services,9.0
2022-04-12,765.2999877929688,778.75,751.5,771.0,195592.0,736.3100006103516,751.3929992675781,-0.3401335064827648,-0.0158812270730643,0.0074480756539268,0.017574823496103,-0.0180321285941297,Financial Services,9.0
2022-04-13,775.9000244140625,810.7999877929688,767.0499877929688,768.0,554434.0,740.5975006103515,751.01,-0.3165237725577241,0.0138508255457614,-0.0101817555941287,0.044979974585336,-0.0114061558739826,Financial Services,9.0
2022-04-18,777.7000122070312,785.0,757.0,770.0,179155.0,744.4450012207031,749.3159997558594,-0.3125146134972973,0.0023198707775889,-0.0099010056399245,0.0093866371073496,-0.0266169626875621,Financial Services,9.0
2022-04-19,776.1500244140625,803.7000122070312,755.0,780.0999755859375,290717.0,744.9375030517579,746.8230004882812,-0.3159669411341878,-0.0019930407208944,0.005089159373353,0.0354956991900721,-0.0272499178622448,Financial Services,9.0
2022-04-20,779.9500122070312,800.0,776.0,786.7999877929688,187205.0,746.5550048828125,743.6920007324219,-0.3075031306854709,0.0048959449506394,0.0087825828306022,0.0257067600220084,-0.0050644427786518,Financial Services,9.0
2022-04-21,770.2999877929688,790.0,763.0,789.9000244140625,152645.0,747.6225036621094,740.2660009765625,-0.3289968780120395,-0.0123726190948516,0.0254446799061376,0.0255744677647924,-0.0094768115132448,Financial Services,9.0
2022-04-22,749.0999755859375,767.5,742.1500244140625,767.4500122070312,171797.0,749.4100036621094,737.405,-0.376216209916949,-0.0275217610580166,0.0244961116261424,0.0245628420955028,-0.0092777351466856,Financial Services,9.0
2022-04-25,699.0,740.0999755859375,693.7000122070312,735.2000122070312,497242.0,748.3550048828125,733.6459997558594,-0.4878051728155477,-0.0668802258960826,0.0517882864192149,0.0587982483346745,-0.0075822429083959,Financial Services,9.0
2022-04-26,690.9500122070312,712.4500122070312,689.0,708.5,348880.0,747.6675048828125,728.94,-0.505735117464381,-0.0115164346108279,0.0253997937374812,0.0311165780738966,-0.0028222189341925,Financial Services,9.0
2022-04-27,651.0,692.2999877929688,649.0,676.0999755859375,707834.0,745.7875061035156,724.5980004882813,-0.5947168061345104,-0.0578189615764286,0.0385560300859255,0.0634408414638536,-0.0030721966205836,Financial Services,9.0
2022-04-28,664.7999877929688,673.8499755859375,645.4000244140625,665.0,407352.0,744.0750061035156,722.3159997558594,-0.563979738744343,0.0211981379308275,0.0003008607260888,0.0136130986148379,-0.0291816542345481,Financial Services,9.0
2022-04-29,668.25,680.0,663.4500122070312,678.0,344523.0,741.5900054931641,720.4019995117187,-0.5562954379105082,0.0051895491431712,0.0145903479236813,0.017583239805462,-0.0071829222491114,Financial Services,9.0
2022-05-02,648.3499755859375,657.5999755859375,642.0999755859375,655.0,195853.0,739.2925048828125,717.5949987792969,-0.6006192736020636,-0.0297793107580433,0.0102568437795538,0.0142669859617723,-0.0096398553795759,Financial Services,9.0
2022-05-04,638.5999755859375,660.7000122070312,630.1500244140625,655.75,268243.0,734.8100036621094,714.852998046875,-0.6223356991199779,-0.0150381743921383,0.0268556609297185,0.034607011378001,-0.0132319941981235,Financial Services,9.0
2022-05-05,629.25,659.7999877929688,626.0499877929688,648.2999877929688,210817.0,727.9275024414062,712.1709985351563,-0.6431611399821654,-0.01464136539836,0.0302741164767084,0.0485498415462355,-0.005085438549116,Financial Services,9.0
2022-05-06,616.9500122070312,620.0,597.0499877929688,620.0,498504.0,717.9650024414062,709.4789990234375,-0.6705572188311153,-0.019547060457638,0.0049436546440091,0.0049436546440091,-0.032255489132537,Financial Services,9.0
2022-05-09,584.2000122070312,610.8499755859375,580.2999877929688,610.0,270841.0,708.8975036621093,706.6089990234375,-0.7435021353143658,-0.0530837172412762,0.0441629360730406,0.0456178754228815,-0.0066758376113836,Financial Services,9.0
2022-05-10,568.25,587.3499755859375,540.0999755859375,582.0,353419.0,699.8150024414062,704.2359985351562,-0.7790280073250139,-0.0273023140598271,0.0241970963484381,0.0336119236004179,-0.0495380983969423,Financial Services,9.0
2022-05-11,590.3499755859375,614.0,560.0,569.4500122070312,1501804.0,691.1,702.5159985351562,-0.7298041638624768,0.0388912900764408,-0.0354026666269656,0.0400610237860843,-0.051410141172301,Financial Services,9.0
2022-05-12,549.5999755859375,584.9500122070312,542.0,580.0,740958.0,679.6974975585938,700.2999975585938,-0.8205676858988878,-0.069026851334337,0.0553130017548719,0.0643195745840536,-0.0138281949118266,Financial Services,9.0
2022-05-13,645.2000122070312,659.4500122070312,563.1500244140625,575.9000244140625,3067302.0,673.6924987792969,699.8759973144531,-0.6076352679715173,0.1739447614042795,-0.1074085345347635,0.0220861744116449,-0.1271698484820248,Financial Services,9.0
2022-05-16,670.5499877929688,698.7000122070312,616.5999755859375,628.0,2674055.0,668.4249969482422,700.0459973144531,-0.5511726160030089,0.0392901040085585,-0.0634553554061148,0.04198050097162,-0.0804563614781367,Financial Services,9.0
2022-05-17,698.5,703.0,662.8499755859375,680.7999877929688,834522.0,664.4649963378906,701.1329968261718,-0.4889188356626202,0.0416822201414471,-0.025340031792457,0.0064423765211167,-0.0510379733916428,Financial Services,9.0
2022-05-18,655.0999755859375,702.0,645.2999877929688,702.0,1124345.0,658.4124938964844,701.0429968261719,-0.5855848251665844,-0.0621331774002326,0.0715921632757106,0.0715921632757106,-0.0149595300842492,Financial Services,9.0
